 ,Label,Area,Perim.
15143,p_0_YP02_W_T.tif,9,10.49
15144,p_0_YP02_W_T.tif,5,7.66
15145,p_0_YP02_W_T.tif,11,11.07
15146,p_0_YP02_W_T.tif,3,5.66
15147,p_0_YP02_W_T.tif,8,14.49
15148,p_0_YP02_W_T.tif,3,5.66
15149,p_0_YP02_W_T.tif,22,18.14
15150,p_0_YP02_W_T.tif,43,24.73
15151,p_0_YP02_W_T.tif,1,2.83
15152,p_0_YP02_W_T.tif,11,11.31
15153,p_0_YP02_W_T.tif,4,5.66
15154,p_0_YP02_W_T.tif,3,6.83
15155,p_0_YP02_W_T.tif,1,2.83
15156,p_0_YP02_W_T.tif,1,2.83
15157,p_0_YP02_W_T.tif,19,15.90
15158,p_0_YP02_W_T.tif,11,11.07
15159,p_0_YP02_W_T.tif,38,24.38
15160,p_0_YP02_W_T.tif,7,8.49
15161,p_0_YP02_W_T.tif,3,5.66
15162,p_0_YP02_W_T.tif,13,14.49
15163,p_0_YP02_W_T.tif,3,5.66
15164,p_0_YP02_W_T.tif,24,21.56
15165,p_0_YP02_W_T.tif,87,55.36
15166,p_0_YP02_W_T.tif,9,10.49
15167,p_0_YP02_W_T.tif,1,2.83
15168,p_0_YP02_W_T.tif,5,9.66
15169,p_0_YP02_W_T.tif,3,5.66
15170,p_0_YP02_W_T.tif,4,7.66
15171,p_0_YP02_W_T.tif,5,8.49
15172,p_0_YP02_W_T.tif,5,7.66
15173,p_0_YP02_W_T.tif,3,6.83
15174,p_0_YP02_W_T.tif,2,4.83
15175,p_0_YP02_W_T.tif,4,5.66
15176,p_0_YP02_W_T.tif,4,7.07
15177,p_0_YP02_W_T.tif,8,9.07
15178,p_0_YP02_W_T.tif,3,5.66
15179,p_0_YP02_W_T.tif,4,7.07
15180,p_0_YP02_W_T.tif,12,13.90
15181,p_0_YP02_W_T.tif,28,22.73
15182,p_0_YP02_W_T.tif,20,15.31
15183,p_0_YP02_W_T.tif,5,7.66
15184,p_0_YP02_W_T.tif,3,5.66
15185,p_0_YP02_W_T.tif,2,5.66
15186,p_0_YP02_W_T.tif,19,15.90
15187,p_0_YP02_W_T.tif,42,29.80
15188,p_0_YP02_W_T.tif,5,7.66
15189,p_0_YP02_W_T.tif,107,54.77
15190,p_0_YP02_W_T.tif,18,16.73
15191,p_0_YP02_W_T.tif,82,50.18
15192,p_0_YP02_W_T.tif,11,16.73
15193,p_0_YP02_W_T.tif,25,20.97
15194,p_0_YP02_W_T.tif,34,23.80
15195,p_0_YP02_W_T.tif,2,4.83
15196,p_0_YP02_W_T.tif,6,9.66
15197,p_0_YP02_W_T.tif,6,7.66
15198,p_0_YP02_W_T.tif,4,8.49
15199,p_0_YP02_W_T.tif,6,9.66
15200,p_0_YP02_W_T.tif,400,111.05
15201,p_0_YP02_W_T.tif,3,5.66
15202,p_0_YP02_W_T.tif,2,4.83
15203,p_0_YP02_W_T.tif,4,9.66
15204,p_0_YP02_W_T.tif,29,22.38
15205,p_0_YP02_W_T.tif,3,7.66
15206,p_0_YP02_W_T.tif,2,4.83
15207,p_0_YP02_W_T.tif,14,12.49
15208,p_0_YP02_W_T.tif,2,4.24
15209,p_0_YP02_W_T.tif,1,2.83
15210,p_0_YP02_W_T.tif,1,2.83
15211,p_0_YP02_W_T.tif,10,10.49
15212,p_0_YP02_W_T.tif,3,5.66
15213,p_0_YP02_W_T.tif,43,27.56
15214,p_0_YP02_W_T.tif,4,7.66
15215,p_0_YP02_W_T.tif,10,17.31
15216,p_0_YP02_W_T.tif,15,13.90
15217,p_0_YP02_W_T.tif,12,13.31
15218,p_0_YP02_W_T.tif,9,12.49
15219,p_0_YP02_W_T.tif,20,15.31
15220,p_0_YP02_W_T.tif,2,4.83
15221,p_0_YP02_W_T.tif,4,7.07
15222,p_0_YP02_W_T.tif,5,7.66
15223,p_0_YP02_W_T.tif,1,2.83
15224,p_0_YP02_W_T.tif,1,2.83
15225,p_0_YP02_W_T.tif,4,5.66
15226,p_0_YP02_W_T.tif,2,4.24
15227,p_0_YP02_W_T.tif,13,16.73
15228,p_0_YP02_W_T.tif,6,7.66
15229,p_0_YP02_W_T.tif,6,8.49
15230,p_0_YP02_W_T.tif,5,9.66
15231,p_0_YP02_W_T.tif,1,2.83
15232,p_0_YP02_W_T.tif,1,2.83
15233,p_0_YP02_W_T.tif,1,2.83
15234,p_0_YP02_W_T.tif,27,21.56
15235,p_0_YP02_W_T.tif,4,7.66
15236,p_0_YP02_W_T.tif,82,44.87
15237,p_0_YP02_W_T.tif,1,2.83
15238,p_0_YP02_W_T.tif,4,7.66
15239,p_0_YP02_W_T.tif,106,74.08
15240,p_0_YP02_W_T.tif,12,15.31
15241,p_0_YP02_W_T.tif,1,2.83
15242,p_0_YP02_W_T.tif,13,11.90
15243,p_0_YP02_W_T.tif,3,6.24
15244,p_0_YP02_W_T.tif,7,9.07
15245,p_0_YP02_W_T.tif,9,9.90
15246,p_0_YP02_W_T.tif,49,33.21
15247,p_0_YP02_W_T.tif,122,45.70
15248,p_0_YP02_W_T.tif,13,17.90
15249,p_0_YP02_W_T.tif,4,7.66
15250,p_0_YP02_W_T.tif,1,2.83
15251,p_0_YP02_W_T.tif,11,11.90
15252,p_0_YP02_W_T.tif,2,5.66
15253,p_0_YP02_W_T.tif,3,5.66
15254,p_0_YP02_W_T.tif,47,46.53
15255,p_0_YP02_W_T.tif,3,5.66
15256,p_0_YP02_W_T.tif,1,2.83
15257,p_0_YP02_W_T.tif,7,9.07
15258,p_0_YP02_W_T.tif,78,47.36
15259,p_0_YP02_W_T.tif,1,2.83
15260,p_0_YP02_W_T.tif,3,5.66
15261,p_0_YP02_W_T.tif,3,5.66
15262,p_0_YP02_W_T.tif,60,38.28
15263,p_0_YP02_W_T.tif,9,10.49
15264,p_0_YP02_W_T.tif,35,32.63
15265,p_0_YP02_W_T.tif,1,2.83
15266,p_0_YP02_W_T.tif,1,2.83
15267,p_0_YP02_W_T.tif,1,2.83
15268,p_0_YP02_W_T.tif,2,4.24
15269,p_0_YP02_W_T.tif,1,2.83
15270,p_0_YP02_W_T.tif,3,5.66
15271,p_0_YP02_W_T.tif,14,14.73
15272,p_0_YP02_W_T.tif,2,5.66
15273,p_0_YP02_W_T.tif,16,14.73
15274,p_0_YP02_W_T.tif,79,50.53
15275,p_0_YP02_W_T.tif,1,2.83
15276,p_0_YP02_W_T.tif,1,2.83
15277,p_0_YP02_W_T.tif,7,10.49
15278,p_0_YP02_W_T.tif,1,2.83
15279,p_0_YP02_W_T.tif,9,11.31
15280,p_0_YP02_W_T.tif,19,15.31
15281,p_0_YP02_W_T.tif,4,7.66
15282,p_0_YP02_W_T.tif,5,9.66
15283,p_0_YP02_W_T.tif,344,126.85
15284,p_0_YP02_W_T.tif,3,5.66
15285,p_0_YP02_W_T.tif,21,22.97
15286,p_0_YP02_W_T.tif,5,7.66
15287,p_0_YP02_W_T.tif,47,32.87
15288,p_0_YP02_W_T.tif,26,19.56
15289,p_0_YP02_W_T.tif,17,18.14
15290,p_0_YP02_W_T.tif,13,13.31
15291,p_0_YP02_W_T.tif,91,55.60
15292,p_0_YP02_W_T.tif,15,17.31
15293,p_0_YP02_W_T.tif,3,5.66
15294,p_0_YP02_W_T.tif,1,2.83
15295,p_0_YP02_W_T.tif,9,10.49
15296,p_0_YP02_W_T.tif,5,7.07
15297,p_0_YP02_W_T.tif,2,4.24
15298,p_0_YP02_W_T.tif,1,2.83
15299,p_0_YP02_W_T.tif,4,5.66
15300,p_0_YP02_W_T.tif,1,2.83
15301,p_0_YP02_W_T.tif,3,5.66
15302,p_0_YP02_W_T.tif,33,23.56
15303,p_0_YP02_W_T.tif,2,4.24
15304,p_0_YP02_W_T.tif,11,11.90
15305,p_0_YP02_W_T.tif,1,2.83
15306,p_0_YP02_W_T.tif,10,10.49
15307,p_0_YP02_W_T.tif,4,5.66
15308,p_0_YP02_W_T.tif,1,2.83
15309,p_0_YP02_W_T.tif,5,9.66
15310,p_0_YP02_W_T.tif,1,2.83
15311,p_0_YP02_W_T.tif,15,13.90
15312,p_0_YP02_W_T.tif,9,10.49
15313,p_0_YP02_W_T.tif,11,11.31
15314,p_0_YP02_W_T.tif,12,18.14
15315,p_0_YP02_W_T.tif,4,5.66
15316,p_0_YP02_W_T.tif,12,15.31
15317,p_0_YP02_W_T.tif,7,10.49
15318,p_0_YP02_W_T.tif,7,10.49
15319,p_0_YP02_W_T.tif,12,11.90
15320,p_0_YP02_W_T.tif,2,5.66
15321,p_0_YP02_W_T.tif,45,42.87
15322,p_0_YP02_W_T.tif,3,5.66
15323,p_0_YP02_W_T.tif,6,7.66
15324,p_0_YP02_W_T.tif,2,4.83
15325,p_0_YP02_W_T.tif,17,15.31
15326,p_0_YP02_W_T.tif,1,2.83
15327,p_0_YP02_W_T.tif,3,5.66
15328,p_0_YP02_W_T.tif,2,4.83
15329,p_0_YP02_W_T.tif,2,5.66
15330,p_0_YP02_W_T.tif,19,15.90
15331,p_0_YP02_W_T.tif,3,5.66
15332,p_0_YP02_W_T.tif,48,34.04
15333,p_0_YP02_W_T.tif,4,5.66
15334,p_0_YP02_W_T.tif,5,8.49
15335,p_0_YP02_W_T.tif,2,4.83
15336,p_0_YP02_W_T.tif,9,12.49
15337,p_0_YP02_W_T.tif,5,7.07
15338,p_0_YP02_W_T.tif,70,47.94
15339,p_0_YP02_W_T.tif,15,18.73
15340,p_0_YP02_W_T.tif,178,75.50
15341,p_0_YP02_W_T.tif,43,24.63
15342,p_0_YP02_W_T.tif,2,4.24
15343,p_0_YP02_W_T.tif,4,5.66
15344,p_0_YP02_W_T.tif,7,11.90
15345,p_0_YP02_W_T.tif,33,26.97
15346,p_0_YP02_W_T.tif,4,7.66
15347,p_0_YP02_W_T.tif,40,23.56
15348,p_0_YP02_W_T.tif,5,7.66
15349,p_0_YP02_W_T.tif,5,7.66
15350,p_0_YP02_W_T.tif,9,10.49
15351,p_0_YP02_W_T.tif,1,2.83
15352,p_0_YP02_W_T.tif,43,37.70
15353,p_0_YP02_W_T.tif,111,57.36
15354,p_0_YP02_W_T.tif,2,4.24
15355,p_0_YP02_W_T.tif,4,5.66
15356,p_0_YP02_W_T.tif,3,5.66
15357,p_0_YP02_W_T.tif,6,9.90
15358,p_0_YP02_W_T.tif,4,7.66
15359,p_0_YP02_W_T.tif,8,10.49
15360,p_0_YP02_W_T.tif,13,13.31
15361,p_0_YP02_W_T.tif,148,62.08
15362,p_0_YP02_W_T.tif,20,16.73
15363,p_0_YP02_W_T.tif,8,9.07
15364,p_0_YP02_W_T.tif,2,4.83
15365,p_0_YP02_W_T.tif,84,40.63
15366,p_0_YP02_W_T.tif,8,9.66
15367,p_0_YP02_W_T.tif,3,5.66
15368,p_0_YP02_W_T.tif,3,6.83
15369,p_0_YP02_W_T.tif,18,18.73
15370,p_0_YP02_W_T.tif,2,4.83
15371,p_0_YP02_W_T.tif,7,10.49
15372,p_0_YP02_W_T.tif,223,139.34
15373,p_0_YP02_W_T.tif,39,34.38
15374,p_0_YP02_W_T.tif,28,21.31
15375,p_0_YP02_W_T.tif,8,9.07
15376,p_0_YP02_W_T.tif,3,5.66
15377,p_0_YP02_W_T.tif,13,12.49
15378,p_0_YP02_W_T.tif,1,2.83
15379,p_0_YP02_W_T.tif,1,2.83
15380,p_0_YP02_W_T.tif,225,113.78
15381,p_0_YP02_W_T.tif,6,7.66
15382,p_0_YP02_W_T.tif,8,10.49
15383,p_0_YP02_W_T.tif,5,7.66
15384,p_0_YP02_W_T.tif,4,5.66
15385,p_0_YP02_W_T.tif,18,21.56
15386,p_0_YP02_W_T.tif,1,2.83
15387,p_0_YP02_W_T.tif,17,16.73
15388,p_0_YP02_W_T.tif,429,146.61
15389,p_0_YP02_W_T.tif,53,31.21
15390,p_0_YP02_W_T.tif,8,13.66
15391,p_0_YP02_W_T.tif,3,5.66
15392,p_0_YP02_W_T.tif,4,7.66
15393,p_0_YP02_W_T.tif,11,15.31
15394,p_0_YP02_W_T.tif,22,20.73
15395,p_0_YP02_W_T.tif,206,82.33
15396,p_0_YP02_W_T.tif,7,9.07
15397,p_0_YP02_W_T.tif,57,35.46
15398,p_0_YP02_W_T.tif,3,5.66
15399,p_0_YP02_W_T.tif,16,16.49
15400,p_0_YP02_W_T.tif,1,2.83
15401,p_0_YP02_W_T.tif,7,9.66
15402,p_0_YP02_W_T.tif,1,2.83
15403,p_0_YP02_W_T.tif,4,7.66
15404,p_0_YP02_W_T.tif,7,9.07
15405,p_0_YP02_W_T.tif,2,4.83
15406,p_0_YP02_W_T.tif,10,15.90
15407,p_0_YP02_W_T.tif,2,4.83
15408,p_0_YP02_W_T.tif,7,8.49
15409,p_0_YP02_W_T.tif,81,38.87
15410,p_0_YP02_W_T.tif,5,9.66
15411,p_0_YP02_W_T.tif,1,2.83
15412,p_0_YP02_W_T.tif,9,11.07
15413,p_0_YP02_W_T.tif,9,11.07
15414,p_0_YP02_W_T.tif,4,8.83
15415,p_0_YP02_W_T.tif,2,4.24
15416,p_0_YP02_W_T.tif,23,20.73
15417,p_0_YP02_W_T.tif,14,14.73
15418,p_0_YP02_W_T.tif,4,7.66
15419,p_0_YP02_W_T.tif,12,12.49
15420,p_0_YP02_W_T.tif,4,5.66
15421,p_0_YP02_W_T.tif,8,11.66
15422,p_0_YP02_W_T.tif,9,10.49
15423,p_0_YP02_W_T.tif,7,13.90
15424,p_0_YP02_W_T.tif,4,5.66
15425,p_0_YP02_W_T.tif,4,7.07
15426,p_0_YP02_W_T.tif,195,92.81
15427,p_0_YP02_W_T.tif,2,5.66
15428,p_0_YP02_W_T.tif,8,9.90
15429,p_0_YP02_W_T.tif,1,2.83
15430,p_0_YP02_W_T.tif,85,59.11
15431,p_0_YP02_W_T.tif,3,5.66
15432,p_0_YP02_W_T.tif,1,2.83
15433,p_0_YP02_W_T.tif,2,4.83
15434,p_0_YP02_W_T.tif,6,7.66
15435,p_0_YP02_W_T.tif,15,13.90
15436,p_0_YP02_W_T.tif,38,23.56
15437,p_0_YP02_W_T.tif,1,2.83
15438,p_0_YP02_W_T.tif,1,2.83
15439,p_0_YP02_W_T.tif,21,17.56
15440,p_0_YP02_W_T.tif,46,35.46
15441,p_0_YP02_W_T.tif,37,33.80
15442,p_0_YP02_W_T.tif,4,7.07
15443,p_0_YP02_W_T.tif,7,9.66
15444,p_0_YP02_W_T.tif,2,4.83
15445,p_0_YP02_W_T.tif,4,8.83
15446,p_0_YP02_W_T.tif,1,2.83
15447,p_0_YP02_W_T.tif,127,59.01
15448,p_0_YP02_W_T.tif,39,33.80
15449,p_0_YP02_W_T.tif,33,21.90
15450,p_0_YP02_W_T.tif,4,8.49
15451,p_0_YP02_W_T.tif,13,12.49
15452,p_0_YP02_W_T.tif,1,2.83
15453,p_0_YP02_W_T.tif,20,15.31
15454,p_0_YP02_W_T.tif,15,13.90
15455,p_0_YP02_W_T.tif,115,55.94
15456,p_0_YP02_W_T.tif,4,7.66
15457,p_0_YP02_W_T.tif,1,2.83
15458,p_0_YP02_W_T.tif,20,20.14
15459,p_0_YP02_W_T.tif,14,14.49
15460,p_0_YP02_W_T.tif,2,4.83
15461,p_0_YP02_W_T.tif,11,14.49
15462,p_0_YP02_W_T.tif,2,4.83
15463,p_0_YP02_W_T.tif,2,5.66
15464,p_0_YP02_W_T.tif,9,10.49
15465,p_0_YP02_W_T.tif,2,4.83
15466,p_0_YP02_W_T.tif,2,4.83
15467,p_0_YP02_W_T.tif,3,6.24
15468,p_0_YP02_W_T.tif,6,9.66
15469,p_0_YP02_W_T.tif,1,2.83
15470,p_0_YP02_W_T.tif,1,2.83
15471,p_0_YP02_W_T.tif,9,16.14
15472,p_0_YP02_W_T.tif,2,4.24
15473,p_0_YP02_W_T.tif,5,10.49
15474,p_0_YP02_W_T.tif,7,9.07
15475,p_0_YP02_W_T.tif,1,2.83
15476,p_0_YP02_W_T.tif,7,10.49
15477,p_0_YP02_W_T.tif,11,12.49
15478,p_0_YP02_W_T.tif,43,36.28
15479,p_0_YP02_W_T.tif,2,4.24
15480,p_0_YP02_W_T.tif,1,2.83
15481,p_0_YP02_W_T.tif,20,22.49
15482,p_0_YP02_W_T.tif,4,5.66
15483,p_0_YP02_W_T.tif,13,13.31
15484,p_0_YP02_W_T.tif,3,5.66
15485,p_0_YP02_W_T.tif,2,4.24
15486,p_0_YP02_W_T.tif,214,94.23
15487,p_0_YP02_W_T.tif,4,7.66
15488,p_0_YP02_W_T.tif,10,11.31
15489,p_0_YP02_W_T.tif,2,4.83
15490,p_0_YP02_W_T.tif,460,129.10
15491,p_0_YP02_W_T.tif,173,69.50
15492,p_0_YP02_W_T.tif,32,26.38
15493,p_0_YP02_W_T.tif,1,2.83
15494,p_0_YP02_W_T.tif,5,7.66
15495,p_0_YP02_W_T.tif,85,38.04
15496,p_0_YP02_W_T.tif,27,24.73
15497,p_0_YP02_W_T.tif,7,9.90
15498,p_0_YP02_W_T.tif,10,12.49
15499,p_0_YP02_W_T.tif,5,7.07
15500,p_0_YP02_W_T.tif,1,2.83
15501,p_0_YP02_W_T.tif,3,5.66
15502,p_0_YP02_W_T.tif,3,6.83
15503,p_0_YP02_W_T.tif,188,93.40
15504,p_0_YP02_W_T.tif,15,15.31
15505,p_0_YP02_W_T.tif,1,2.83
15506,p_0_YP02_W_T.tif,1,2.83
15507,p_0_YP02_W_T.tif,226,87.64
15508,p_0_YP02_W_T.tif,51,43.94
15509,p_0_YP02_W_T.tif,15,17.31
15510,p_0_YP02_W_T.tif,3,5.66
15511,p_0_YP02_W_T.tif,5,8.49
15512,p_0_YP02_W_T.tif,6,10.49
15513,p_0_YP02_W_T.tif,378,118.37
15514,p_0_YP02_W_T.tif,81,53.94
15515,p_0_YP02_W_T.tif,47,32.87
15516,p_0_YP02_W_T.tif,81,47.36
15517,p_0_YP02_W_T.tif,14,15.31
15518,p_0_YP02_W_T.tif,4,7.07
15519,p_0_YP02_W_T.tif,35,24.38
15520,p_0_YP02_W_T.tif,10,12.49
15521,p_0_YP02_W_T.tif,6,9.66
15522,p_0_YP02_W_T.tif,14,16.49
15523,p_0_YP02_W_T.tif,2,4.83
15524,p_0_YP02_W_T.tif,1,2.83
15525,p_0_YP02_W_T.tif,12,11.90
15526,p_0_YP02_W_T.tif,9,10.49
15527,p_0_YP02_W_T.tif,6,8.49
15528,p_0_YP02_W_T.tif,4,7.66
15529,p_0_YP02_W_T.tif,5,7.66
15530,p_0_YP02_W_T.tif,5,7.66
15531,p_0_YP02_W_T.tif,5,7.66
15532,p_0_YP02_W_T.tif,26,21.31
15533,p_0_YP02_W_T.tif,2,4.83
15534,p_0_YP02_W_T.tif,6,8.49
15535,p_0_YP02_W_T.tif,4,8.24
15536,p_0_YP02_W_T.tif,2,4.24
15537,p_0_YP02_W_T.tif,4,7.66
15538,p_0_YP02_W_T.tif,1,2.83
15539,p_0_YP02_W_T.tif,12,13.66
15540,p_0_YP02_W_T.tif,5,7.66
15541,p_0_YP02_W_T.tif,27,18.73
15542,p_0_YP02_W_T.tif,4,7.66
15543,p_0_YP02_W_T.tif,155,71.60
15544,p_0_YP02_W_T.tif,3,6.83
15545,p_0_YP02_W_T.tif,22,17.31
15546,p_0_YP02_W_T.tif,3,5.66
15547,p_0_YP02_W_T.tif,1,2.83
15548,p_0_YP02_W_T.tif,2,4.24
15549,p_0_YP02_W_T.tif,7,9.66
15550,p_0_YP02_W_T.tif,40,28.38
15551,p_0_YP02_W_T.tif,5,7.66
15552,p_0_YP02_W_T.tif,13,13.07
15553,p_0_YP02_W_T.tif,13,14.49
15554,p_0_YP02_W_T.tif,15,15.31
15555,p_0_YP02_W_T.tif,8,10.49
15556,p_0_YP02_W_T.tif,4,7.66
15557,p_0_YP02_W_T.tif,17,15.90
15558,p_0_YP02_W_T.tif,243,123.44
15559,p_0_YP02_W_T.tif,257,79.40
15560,p_0_YP02_W_T.tif,28,22.38
15561,p_0_YP02_W_T.tif,26,22.38
15562,p_0_YP02_W_T.tif,1,2.83
15563,p_0_YP02_W_T.tif,1,2.83
15564,p_0_YP02_W_T.tif,1,2.83
15565,p_0_YP02_W_T.tif,5,7.66
15566,p_0_YP02_W_T.tif,9,11.07
15567,p_0_YP02_W_T.tif,1,2.83
15568,p_0_YP02_W_T.tif,2,4.83
15569,p_0_YP02_W_T.tif,25,20.73
15570,p_0_YP02_W_T.tif,1,2.83
15571,p_0_YP02_W_T.tif,5,7.66
15572,p_0_YP02_W_T.tif,7,10.49
15573,p_0_YP02_W_T.tif,27,18.49
15574,p_0_YP02_W_T.tif,12,12.49
15575,p_0_YP02_W_T.tif,379,124.61
15576,p_0_YP02_W_T.tif,11,14.49
15577,p_0_YP02_W_T.tif,6,8.49
15578,p_0_YP02_W_T.tif,5,7.66
15579,p_0_YP02_W_T.tif,5,7.66
15580,p_0_YP02_W_T.tif,15,14.14
15581,p_0_YP02_W_T.tif,23,21.56
15582,p_0_YP02_W_T.tif,2,5.66
15583,p_0_YP02_W_T.tif,77,40.87
15584,p_0_YP02_W_T.tif,3,5.66
15585,p_0_YP02_W_T.tif,3,6.83
15586,p_0_YP02_W_T.tif,4,7.66
15587,p_0_YP02_W_T.tif,7,9.66
15588,p_0_YP02_W_T.tif,243,99.05
15589,p_0_YP02_W_T.tif,8,9.07
15590,p_0_YP02_W_T.tif,10,10.49
15591,p_0_YP02_W_T.tif,30,30.63
15592,p_0_YP02_W_T.tif,3,5.66
15593,p_0_YP02_W_T.tif,10,12.49
15594,p_0_YP02_W_T.tif,34,35.46
15595,p_0_YP02_W_T.tif,18,17.56
15596,p_0_YP02_W_T.tif,4,5.66
15597,p_0_YP02_W_T.tif,3,6.24
15598,p_0_YP02_W_T.tif,29,22.14
15599,p_0_YP02_W_T.tif,2,4.24
15600,p_0_YP02_W_T.tif,4,7.66
15601,p_0_YP02_W_T.tif,32,24.38
15602,p_0_YP02_W_T.tif,7,9.07
15603,p_0_YP02_W_T.tif,1,2.83
15604,p_0_YP02_W_T.tif,6,9.07
15605,p_0_YP02_W_T.tif,12,13.31
15606,p_0_YP02_W_T.tif,375,125.92
15607,p_0_YP02_W_T.tif,120,63.60
15608,p_0_YP02_W_T.tif,1,2.83
15609,p_0_YP02_W_T.tif,7,8.49
15610,p_0_YP02_W_T.tif,4,7.07
15611,p_0_YP02_W_T.tif,4,5.66
15612,p_0_YP02_W_T.tif,20,18.14
15613,p_0_YP02_W_T.tif,1,2.83
15614,p_0_YP02_W_T.tif,20,16.14
15615,p_0_YP02_W_T.tif,18,15.31
15616,p_0_YP02_W_T.tif,31,24.97
15617,p_0_YP02_W_T.tif,12,11.31
15618,p_0_YP02_W_T.tif,844,201.38
15619,p_0_YP02_W_T.tif,23,27.56
15620,p_0_YP02_W_T.tif,17,18.14
15621,p_0_YP02_W_T.tif,9,10.49
15622,p_0_YP02_W_T.tif,20,18.97
15623,p_0_YP02_W_T.tif,9,10.49
15624,p_0_YP02_W_T.tif,16,14.49
15625,p_0_YP02_W_T.tif,4,8.83
15626,p_0_YP02_W_T.tif,25,23.31
15627,p_0_YP02_W_T.tif,6,7.66
15628,p_0_YP02_W_T.tif,10,12.49
15629,p_0_YP02_W_T.tif,30,22.73
15630,p_0_YP02_W_T.tif,85,43.46
15631,p_0_YP02_W_T.tif,127,52.53
15632,p_0_YP02_W_T.tif,13,16.14
15633,p_0_YP02_W_T.tif,5,7.66
15634,p_0_YP02_W_T.tif,42,32.38
15635,p_0_YP02_W_T.tif,1,2.83
15636,p_0_YP02_W_T.tif,2,4.24
15637,p_0_YP02_W_T.tif,1,2.83
15638,p_0_YP02_W_T.tif,3,6.24
15639,p_0_YP02_W_T.tif,78,50.77
15640,p_0_YP02_W_T.tif,24,19.56
15641,p_0_YP02_W_T.tif,1,2.83
15642,p_0_YP02_W_T.tif,6,12.49
15643,p_0_YP02_W_T.tif,5,8.49
15644,p_0_YP02_W_T.tif,5,8.49
15645,p_0_YP02_W_T.tif,3,5.66
15646,p_0_YP02_W_T.tif,2,5.66
15647,p_0_YP02_W_T.tif,1,2.83
15648,p_0_YP02_W_T.tif,3,5.66
15649,p_0_YP02_W_T.tif,8,9.07
15650,p_0_YP02_W_T.tif,1,2.83
15651,p_0_YP02_W_T.tif,151,79.15
15652,p_0_YP02_W_T.tif,5,7.07
15653,p_0_YP02_W_T.tif,1,2.83
15654,p_0_YP02_W_T.tif,7,9.90
15655,p_0_YP02_W_T.tif,8,10.49
15656,p_0_YP02_W_T.tif,3,5.66
15657,p_0_YP02_W_T.tif,7,8.49
15658,p_0_YP02_W_T.tif,11,14.73
15659,p_0_YP02_W_T.tif,39,26.97
15660,p_0_YP02_W_T.tif,3,6.83
15661,p_0_YP02_W_T.tif,1,2.83
15662,p_0_YP02_W_T.tif,2,4.83
15663,p_0_YP02_W_T.tif,4,8.83
15664,p_0_YP02_W_T.tif,2,5.66
15665,p_0_YP02_W_T.tif,19,18.49
15666,p_0_YP02_W_T.tif,28,20.14
15667,p_0_YP02_W_T.tif,16,19.66
15668,p_0_YP02_W_T.tif,14,13.90
15669,p_0_YP02_W_T.tif,8,9.07
15670,p_0_YP02_W_T.tif,7,8.49
15671,p_0_YP02_W_T.tif,32,31.21
15672,p_0_YP02_W_T.tif,2,5.66
15673,p_0_YP02_W_T.tif,2,4.83
15674,p_0_YP02_W_T.tif,3,6.83
15675,p_0_YP02_W_T.tif,3,5.66
15676,p_0_YP02_W_T.tif,1,2.83
15677,p_0_YP02_W_T.tif,3,5.66
15678,p_0_YP02_W_T.tif,5,10.49
15679,p_0_YP02_W_T.tif,3,5.66
15680,p_0_YP02_W_T.tif,46,32.63
15681,p_0_YP02_W_T.tif,1,2.83
15682,p_0_YP02_W_T.tif,2,4.83
15683,p_0_YP02_W_T.tif,44,34.63
15684,p_0_YP02_W_T.tif,34,27.80
15685,p_0_YP02_W_T.tif,4,5.66
15686,p_0_YP02_W_T.tif,23,17.90
15687,p_0_YP02_W_T.tif,4,5.66
15688,p_0_YP02_W_T.tif,1,2.83
15689,p_0_YP02_W_T.tif,1,2.83
15690,p_0_YP02_W_T.tif,35,31.80
15691,p_0_YP02_W_T.tif,2,5.66
15692,p_0_YP02_W_T.tif,11,11.90
15693,p_0_YP02_W_T.tif,1,2.83
15694,p_0_YP02_W_T.tif,118,48.77
15695,p_0_YP02_W_T.tif,1,2.83
15696,p_0_YP02_W_T.tif,23,24.73
15697,p_0_YP02_W_T.tif,4,10.49
15698,p_0_YP02_W_T.tif,2,4.24
15699,p_0_YP02_W_T.tif,1,2.83
15700,p_0_YP02_W_T.tif,8,10.49
15701,p_0_YP02_W_T.tif,18,21.80
15702,p_0_YP02_W_T.tif,654,180.45
15703,p_0_YP02_W_T.tif,7,10.49
15704,p_0_YP02_W_T.tif,3,5.66
15705,p_0_YP02_W_T.tif,5,7.07
15706,p_0_YP02_W_T.tif,3,5.66
15707,p_0_YP02_W_T.tif,1,2.83
15708,p_0_YP02_W_T.tif,2,4.24
15709,p_0_YP02_W_T.tif,30,22.38
15710,p_0_YP02_W_T.tif,3,5.66
15711,p_0_YP02_W_T.tif,7,9.90
15712,p_0_YP02_W_T.tif,2,5.66
15713,p_0_YP02_W_T.tif,28,24.97
15714,p_0_YP02_W_T.tif,17,18.14
15715,p_0_YP02_W_T.tif,28,23.90
15716,p_0_YP02_W_T.tif,2,4.83
15717,p_0_YP02_W_T.tif,4,5.66
15718,p_0_YP02_W_T.tif,4,5.66
15719,p_0_YP02_W_T.tif,13,13.31
15720,p_0_YP02_W_T.tif,21,26.73
15721,p_0_YP02_W_T.tif,3,5.66
15722,p_0_YP02_W_T.tif,4,7.07
15723,p_0_YP02_W_T.tif,35,32.63
15724,p_0_YP02_W_T.tif,8,9.07
